name,CBO,NOC,WMC,RFC,SLOC,DIT,LCOM,Change
maven-core-src-main-java-org-apache-maven-execution-AbstractExecutionListener-AbstractExecutionListener.java,1,2,17,30,55,0,0,no
maven-core-src-main-java-org-apache-maven-execution-BuildFailure-BuildFailure.java,2,0,2,18,14,1,0,no
maven-core-src-main-java-org-apache-maven-execution-BuildSuccess-BuildSuccess.java,1,0,1,17,8,1,0,no
maven-core-src-main-java-org-apache-maven-execution-BuildSummary-BuildSummary.java,2,2,3,16,22,0,33,yes
maven-core-src-main-java-org-apache-maven-execution-DefaultMavenExecutionRequest-DefaultMavenExecutionRequest.java,17,0,115,128,987,0,98,yes
maven-core-src-main-java-org-apache-maven-execution-DefaultMavenExecutionRequestPopulator-DefaultMavenExecutionRequestPopulator.java,17,0,10,23,181,0,50,yes
maven-core-src-test-java-org-apache-maven-execution-DefaultMavenExecutionRequestPopulatorTest-DefaultMavenExecutionRequestPopulatorTest.java,5,0,1,14,25,1,0,no
maven-core-src-main-java-org-apache-maven-execution-DefaultMavenExecutionResult-DefaultMavenExecutionResult.java,9,0,11,24,59,0,81,yes
maven-core-src-test-java-org-apache-maven-execution-DefaultMavenExecutionTest-DefaultMavenExecutionTest.java,5,0,2,15,19,1,0,no
maven-compat-src-main-java-org-apache-maven-execution-DefaultRuntimeInformation-DefaultRuntimeInformation.java,4,0,2,15,21,0,25,no
maven-core-src-main-java-org-apache-maven-execution-MavenExecutionRequestPopulationException-MavenExecutionRequestPopulationException.java,1,0,3,47,17,0,0,no
maven-core-src-main-java-org-apache-maven-execution-MavenSession-MavenSession.java,25,0,44,57,286,0,91,yes
maven-core-src-main-java-org-apache-maven-execution-MojoExecutionEvent-MojoExecutionEvent.java,5,0,7,20,41,0,71,no
maven-core-src-main-java-org-apache-maven-execution-ProjectExecutionEvent-ProjectExecutionEvent.java,4,0,8,21,43,0,75,no
maven-core-src-main-java-org-apache-maven-execution-ReactorManager-ReactorManager.java,14,0,18,31,129,0,89,yes
maven-core-src-main-java-org-apache-maven-execution-scope-internal-MojoExecutionScope-MojoExecutionScope.java,13,0,12,25,130,0,83,no
maven-core-src-main-java-org-apache-maven-execution-scope-internal-MojoExecutionScope-ScopeState.java,1,0,0,13,5,0,0,yes
maven-core-src-main-java-org-apache-maven-execution-scope-internal-MojoExecutionScopeCoreModule-MojoExecutionScopeCoreModule.java,4,0,2,18,15,2,0,no
maven-core-src-main-java-org-apache-maven-execution-scope-internal-MojoExecutionScopeModule-MojoExecutionScopeModule.java,6,1,3,16,22,1,33,no
maven-core-src-test-java-org-apache-maven-execution-scope-internal-MojoExecutionScopeTest-MojoExecutionScopeTest.java,7,0,2,15,82,1,0,no
maven-core-src-main-java-org-apache-maven-execution-SettingsAdapter-SettingsAdapter.java,8,0,10,23,66,1,44,yes
maven-core-src-main-java-org-apache-maven-extension-internal-CoreExports-CoreExports.java,6,0,4,17,27,0,50,yes
maven-core-src-main-java-org-apache-maven-extension-internal-CoreExportsProvider-CoreExportsProvider.java,2,0,2,15,20,0,0,no
maven-core-src-main-java-org-apache-maven-extension-internal-CoreExtensionEntry-CoreExtensionEntry.java,10,0,6,19,73,0,66,yes
